Timestamp (ASCII);Timestamp (s);Timecounter (s);Ch 1;Ch 2;Ch 3;Ch 4
05.03.2026 15:24:44.391672;1772720684.391672;1.243816;-0.778397545;-0.526015647;0;0
05.03.2026 15:24:44.396770;1772720684.396770;1.248914;-0.777278095;-0.527200289;0;0
05.03.2026 15:24:44.401867;1772720684.401867;1.254012;-0.777061097;-0.525388867;0;0
05.03.2026 15:24:44.406965;1772720684.406965;1.259109;-0.778852031;-0.524536707;0;0
05.03.2026 15:24:44.412063;1772720684.412063;1.264207;-0.778771006;-0.526414253;0;0
05.03.2026 15:24:44.417160;1772720684.417160;1.269305;-0.774919055;-0.527172349;0;0
05.03.2026 15:24:44.422258;1772720684.422258;1.274402;-0.777725130;-0.524709001;0;0
05.03.2026 15:24:44.427356;1772720684.427356;1.279500;-0.780023634;-0.524630770;0;0
05.03.2026 15:24:44.432453;1772720684.432453;1.284597;-0.778130256;-0.526120886;0;0
05.03.2026 15:24:44.437551;1772720684.437551;1.289695;-0.777292065;-0.527423806;0;0
05.03.2026 15:24:44.442649;1772720684.442649;1.294793;-0.778560527;-0.524185598;0;0
05.03.2026 15:24:44.447746;1772720684.447746;1.299890;-0.778635032;-0.525382347;0;0
05.03.2026 15:24:44.452844;1772720684.452844;1.304988;-0.777267851;-0.531353056;0;0
05.03.2026 15:24:44.457941;1772720684.457941;1.310086;-0.776541419;-0.527217984;0;0
05.03.2026 15:24:44.463039;1772720684.463039;1.315183;-0.778172165;-0.524273142;0;0
05.03.2026 15:24:44.468137;1772720684.468137;1.320281;-0.778293237;-0.525947660;0;0
05.03.2026 15:24:44.473234;1772720684.473234;1.325379;-0.777604058;-0.527310185;0;0
05.03.2026 15:24:44.478332;1772720684.478332;1.330476;-0.777206384;-0.524691306;0;0
05.03.2026 15:24:44.483430;1772720684.483430;1.335574;-0.780121423;-0.524098054;0;0
05.03.2026 15:24:44.488527;1772720684.488527;1.340671;-0.778678805;-0.526197255;0;0
05.03.2026 15:24:44.493625;1772720684.493625;1.345769;-0.774826854;-0.527024269;0;0
05.03.2026 15:24:44.498723;1772720684.498723;1.350867;-0.777455047;-0.525292940;0;0
05.03.2026 15:24:44.503820;1772720684.503820;1.355964;-0.778897665;-0.525437295;0;0
05.03.2026 15:24:44.508918;1772720684.508918;1.361062;-0.777451321;-0.526866876;0;0
05.03.2026 15:24:44.514015;1772720684.514015;1.366160;-0.776084140;-0.527783297;0;0
05.03.2026 15:24:44.519113;1772720684.519113;1.371257;-0.778299756;-0.522358343;0;0
05.03.2026 15:24:44.524211;1772720684.524211;1.376355;-0.778863207;-0.525195152;0;0
05.03.2026 15:24:44.529308;1772720684.529308;1.381453;-0.777401030;-0.529680401;0;0
05.03.2026 15:24:44.534406;1772720684.534406;1.386550;-0.777468085;-0.526182353;0;0
05.03.2026 15:24:44.539504;1772720684.539504;1.391648;-0.778594986;-0.524225645;0;0
05.03.2026 15:24:44.544601;1772720684.544601;1.396745;-0.778866932;-0.526226126;0;0
05.03.2026 15:24:44.549699;1772720684.549699;1.401843;-0.777565874;-0.527396798;0;0
05.03.2026 15:24:44.554797;1772720684.554797;1.406941;-0.777179375;-0.524974428;0;0
05.03.2026 15:24:44.559894;1772720684.559894;1.412038;-0.781320967;-0.524362549;0;0
05.03.2026 15:24:44.564992;1772720684.564992;1.417136;-0.778316520;-0.526988879;0;0
05.03.2026 15:24:44.570089;1772720684.570089;1.422234;-0.775624067;-0.526787713;0;0
05.03.2026 15:24:44.575187;1772720684.575187;1.427331;-0.777707435;-0.525637530;0;0
05.03.2026 15:24:44.580285;1772720684.580285;1.432429;-0.778503716;-0.525292940;0;0
05.03.2026 15:24:44.585382;1772720684.585382;1.437527;-0.777428970;-0.526710413;0;0
05.03.2026 15:24:44.590480;1772720684.590480;1.442624;-0.776824541;-0.526552089;0;0
05.03.2026 15:24:44.595577;1772720684.595577;1.447721;-0.778648071;-0.520293601;0;0
05.03.2026 15:24:44.600674;1772720684.600674;1.452819;-0.779217109;-0.524631701;0;0
05.03.2026 15:24:44.605772;1772720684.605772;1.457916;-0.777924433;-0.527835451;0;0
05.03.2026 15:24:44.610870;1772720684.610870;1.463014;-0.777904876;-0.525504351;0;0
05.03.2026 15:24:44.615967;1772720684.615967;1.468112;-0.778666697;-0.524494797;0;0
05.03.2026 15:24:44.621065;1772720684.621065;1.473209;-0.778704882;-0.526874326;0;0
05.03.2026 15:24:44.626163;1772720684.626163;1.478307;-0.776777975;-0.527805649;0;0
